rasch_score,sum_score,HH1,HH23r1.x,HH23r2,HH23r3.x,HHCr1,HHCr2,HHCr3,HHAr1,HHAr2,HHAr3,HH4,HH5,HH6r1,HH6r2,HH6r3,HH6r4,HH6r5,HH6r6,HHR,Q2,hRegionUS,HH7,HHO,HH8,HH9,HH10,HH10_1,HH11,HH12r1,noanswerHH12_r8,HH12a,HH13r1,noanswerHH13_r8,HH13a,HHI.x,Gender,Age,Number in household,Children,Education,Household Income,Employment Status,Home Ownership,Region,Race,Hispanic Origin
0.356195034,12,3,1,0,2,1,0,1,1,0,0,55,2,0,1,0,0,0,0,2,39,1,3,1,3,3,1965,NA,5,NA,1,7,NA,1,1,1,Female,55,3,1,"Some College, University, Technical School or Further Education","Less than 15,000",Unemployed,Live with family member(s) in their residence,Region 1: Northeast,African American / Black,No
1.084037465,15,1,0,0,0,0,1,0,0,0,1,33,2,0,1,0,0,0,0,2,1,3,1,2,1,0,2003,NA,1,100,0,NA,100,0,NA,1,Male,37,1,1,Incomplete Secondary (high school) Education,"100,000 to 149,999",Full-time (30 or more hours per week),Own,Region 2: Midwest,African American / Black,Yes
0.041887645,9,3,1,0,0,1,0,1,0,0,1,51,2,0,1,0,0,0,0,2,44,3,2,1,7,2,2018,2,5,1189,0,NA,70,0,NA,1,Female,50,3,1,"Some College, University, Technical School or Further Education","50,000 to 74,999",Retired,Live with family member(s) in their residence,Region 3: South,African American / Black,No
0.356195034,9,2,0,0,0,0,1,0,0,0,1,38,2,0,1,0,0,0,0,2,22,1,2,1,7,2,2013,NA,5,296,0,NA,14000,0,NA,1,Female,38,NA,1,Secondary (high school) Education,"Less than 15,000",Stay-at-Home Parent,Rent,Region 1: Northeast,African American / Black,NA
-0.825116057,3,2,0,0,0,0,1,0,0,0,1,48,1,0,0,0,0,0,1,1,31,1,2,1,6,1,2015,1,5,1300,0,NA,12000,0,NA,1,Female,48,2,1,"Some College, University, Technical School or Further Education","Less than 15,000",Stay-at-Home Parent,Rent,Region 1: Northeast,Other,Yes
0.356195034,14,3,1,2,0,1,0,1,0,1,0,20,2,0,1,0,0,0,0,2,1,3,1,2,1,3,2001,NA,3,1500,0,NA,1000,0,NA,1,Female,19,NA,1,"Some College, University, Technical School or Further Education","Less than 15,000",Full-time (30 or more hours per week),Own,Region 3: South,African American / Black,No
1.492091633,21,3,1,2,0,1,0,1,0,1,0,46,2,1,0,0,0,0,0,3,10,3,2,1,1,2,2016,2,3,700,0,NA,700,0,NA,1,Female,46,1,1,Incomplete Secondary (high school) Education,"Less than 15,000",Full-time (30 or more hours per week),Rent,Region 3: South,Caucasian / White,Yes
0.656077935,15,2,0,1,1,0,1,0,1,1,0,21,1,0,1,0,0,0,0,1,43,3,1,2,1,2,2018,0,4,1000,0,NA,1000,0,NA,1,Male,28,NA,2,Vocational or Technical Degree,"25,000 to 49,999",Full-time (30 or more hours per week),Own,Region 1: Northeast,Caucasian / White,Yes
0.041887645,10,1,0,0,0,0,1,0,0,0,1,66,2,0,1,0,0,0,0,2,26,2,1,2,2,4,1988,NA,3,1000,0,NA,5500,0,NA,1,Female,66,2,2,Bachelor's Degree,"75,000 to 99,999",Retired,Own,Region 2: Midwest,African American / Black,No
0.201003786,8,1,0,1,0,0,1,0,0,1,0,71,2,0,1,0,0,0,0,2,11,3,2,1,2,4,2018,1,5,NA,1,5,NA,1,1,1,Female,71,5 or more,2,Secondary (high school) Education,Prefer not to answer,Homemaker,Rent,Region 3: South,African American / Black,No
-0.121493301,6,3,1,2,0,1,0,1,0,1,0,21,1,1,0,0,0,0,0,1,39,1,2,1,5,2,2017,4,3,550,0,NA,NA,1,1,1,Female,21,3,1,"Some College, University, Technical School or Further Education","Less than 15,000",Stay-at-Home Parent,Rent,Region 1: Northeast,Caucasian / White,Yes
0.801368055,11,5,2,0,0,1,0,1,0,0,1,36,2,0,1,0,0,0,0,2,31,1,2,1,2,2,2016,1,5,NA,1,3,30,0,NA,1,Female,37,5 or more,3,Incomplete Secondary (high school) Education,"15,000 to 24,999",Homemaker,Rent,Region 1: Northeast,African American / Black,No
0.04188765,7,1,0,0,1,0,1,0,1,0,0,67,2,0,1,0,0,0,0,2,36,2,1,2,3,4,1997,NA,1,185,0,NA,23000,0,NA,1,Female,67,2,1,"Some College, University, Technical School or Further Education","25,000 to 49,999",Retired,Own,Region 2: Midwest,African American / Black,No
-0.462501041,4,4,2,1,0,1,0,1,0,1,1,38,1,1,0,0,0,0,0,1,3,4,1,2,2,4,2001,NA,2,500,0,NA,NA,1,1,1,Female,38,5 or more,3,"Some College, University, Technical School or Further Education","15,000 to 24,999",Full-time (30 or more hours per week),Own,Region 4: West,Caucasian / White,Yes
0.041887645,9,3,1,2,0,1,0,1,0,1,0,24,1,1,0,0,0,0,0,1,44,3,2,1,2,3,2017,2,3,NA,1,5,NA,1,1,1,Female,24,3,1,Bachelor's Degree,"Less than 15,000",Part-time,Rent,Region 3: South,Caucasian / White,Yes
0.356195034,13,4,1,1,2,1,0,1,1,1,0,47,2,0,1,0,0,0,0,2,25,3,2,1,5,3,2014,1,1,400,0,NA,15000,0,NA,1,Female,48,4,2,"Some College, University, Technical School or Further Education","Less than 15,000",Part-time,Rent,Region 3: South,African American / Black,No
-0.462501041,4,1,0,1,0,0,1,0,0,1,0,22,1,1,0,0,0,0,0,1,21,3,2,1,2,0,2018,1,1,NA,1,1,10000,0,NA,1,Female,22,1,1,Bachelor's Degree,"15,000 to 24,999",Full-time (30 or more hours per week),Live with family member(s) in their residence,Region 3: South,Caucasian / White,Yes
1.357876406,17,1,0,1,0,0,1,0,0,1,0,24,1,1,0,0,0,0,0,1,31,1,2,1,7,2,2018,1,4,1000,0,NA,20000,0,NA,1,Female,33,NA,1,Incomplete Secondary (high school) Education,"Less than 15,000",Full-time (30 or more hours per week),Own,Region 1: Northeast,Caucasian / White,Yes
0.356195034,10,1,0,0,0,0,1,0,0,0,1,58,2,0,1,0,0,0,0,2,17,2,2,1,5,1,2016,1,5,419,0,NA,NA,1,1,1,Female,58,2,1,Secondary (high school) Education,"Less than 15,000",None of the above,Rent,Region 2: Midwest,African American / Black,No
-0.289497185,5,5,2,3,0,1,0,1,0,1,0,45,1,1,0,0,0,0,0,1,33,1,1,2,2,5,2003,NA,2,3500,0,NA,140,0,NA,1,Female,45,5 or more,3,Secondary (high school) Education,"100,000 to 149,999",Part-time,Own,Region 1: Northeast,Caucasian / White,Yes
0.656077935,13,3,1,1,1,1,0,1,1,1,0,31,1,0,0,0,0,0,1,1,33,1,2,1,6,2,1987,NA,2,NA,1,1,NA,1,1,1,Female,32,3,1,Associate's Degree,"Less than 15,000",Unemployed,Live with family member(s) in their residence,Region 1: Northeast,Other,Yes
-0.825116057,3,2,0,0,0,0,1,0,0,0,1,46,1,1,0,0,0,0,0,1,23,2,2,1,5,2,2010,NA,2,700,0,NA,15000,0,NA,1,Male,47,1,1,Bachelor's Degree,"25,000 to 49,999",Full-time (30 or more hours per week),Rent,Region 2: Midwest,Other,Yes
2.401964438,28,1,0,1,0,0,1,0,0,1,0,25,1,0,0,0,0,0,1,1,33,1,2,1,6,1,1999,NA,3,1000,0,NA,5,0,NA,1,Male,31,5 or more,1,Incomplete Secondary (high school) Education,"15,000 to 24,999",Unemployed,Rent,Region 1: Northeast,Other,Yes
0.943932657,16,4,2,2,0,1,0,1,0,1,0,21,1,0,0,0,0,0,1,1,33,1,2,1,5,2,2018,1,5,2000,0,NA,2000,0,NA,1,Female,21,4,2,Secondary (high school) Education,"Less than 15,000",Stay-at-Home Parent,Rent,Region 1: Northeast,NA,Yes
2.401964439,29,2,1,0,0,1,0,1,0,0,1,30,1,1,0,0,0,0,0,1,2,4,2,1,2,3,2013,NA,2,1000,0,NA,10000,0,NA,1,Female,27,2,2,Associate's Degree,"Less than 15,000",Full-time (30 or more hours per week),Live with family member(s) in their residence,Region 2: Midwest,Caucasian / White,Yes
-0.289497185,6,8,6,2,0,1,0,1,0,1,0,35,2,0,1,0,0,0,0,2,14,2,1,2,2,4,2003,NA,2,0,0,NA,0,0,NA,1,Female,35,5 or more,5 or more,Incomplete Secondary (high school) Education,"Less than 15,000",Unemployed,Live with family member(s) in their residence,Region 2: Midwest,African American / Black,No
0.041887645,6,6,4,2,0,1,0,1,0,1,0,35,2,0,1,0,0,0,0,2,33,1,2,1,8,3,2016,3,3,1350,0,NA,12000,0,NA,1,Female,35,5 or more,5 or more,Associate's Degree,"15,000 to 24,999",Full-time Student,Rent,Region 1: Northeast,African American / Black,No
-0.462501041,7,3,0,1,0,0,1,0,0,1,1,59,2,1,1,0,0,0,0,2,36,2,1,2,2,4,1987,NA,1,800,0,NA,5493,0,NA,1,Female,60,3,1,Secondary (high school) Education,"Less than 15,000",Retired,Own,Region 2: Midwest,African American / Black,No
0.041887645,6,3,0,0,1,0,1,0,1,0,1,37,2,0,1,0,0,0,0,2,23,2,2,1,6,1,2017,1,5,725,0,NA,NA,1,1,1,Male,37,NA,1,Secondary (high school) Education,"15,000 to 24,999",Part-time,Rent,Region 2: Midwest,African American / Black,No
0.201003786,10,3,2,1,0,1,0,1,0,1,0,29,2,0,1,0,0,0,0,2,28,2,2,1,2,2,2018,3,5,700,0,NA,NA,1,1,1,Female,29,3,2,"Some College, University, Technical School or Further Education","15,000 to 24,999",Part-time,Rent,Region 2: Midwest,African American / Black,No
0.656077935,11,5,1,4,0,1,0,1,0,1,0,30,1,0,1,0,0,0,0,1,31,1,1,2,1,4,2002,NA,3,1600,0,NA,7200,0,NA,1,Male,30,4,1,Secondary (high school) Education,"15,000 to 24,999",Part-time,Rent,Region 1: Northeast,Other,Yes
0.507784187,9,1,0,1,0,0,1,0,0,1,0,57,2,0,1,0,0,0,0,2,36,2,1,2,1,0,2016,2,2,0,0,NA,2344,0,NA,1,Male,57,1,1,Bachelor's Degree,"Less than 15,000",Semi-retired,Live with family member(s) in their residence,Region 2: Midwest,African American / Black,No
0.356195034,10,3,1,2,0,1,0,1,0,1,0,26,1,1,0,0,0,0,0,1,26,2,2,1,2,2,2018,2,5,450,0,NA,NA,1,1,1,Female,26,3,1,Vocational or Technical Degree,"Less than 15,000",Stay-at-Home Parent,Rent,Region 2: Midwest,Other,Yes
-0.121493301,8,8,1,6,1,1,0,1,1,1,0,18,1,0,1,0,0,0,0,1,5,4,2,1,2,5,2016,2,4,2080,0,NA,12000,0,NA,1,Female,18,NA,3,Incomplete Secondary (high school) Education,"Less than 15,000",Part-time,Live with family member(s) in their residence,Region 4: West,African American / Black,Yes
0.801368055,14,3,2,1,0,1,0,1,0,1,0,25,2,0,1,0,0,0,0,2,14,2,2,1,5,2,2016,3,5,200,0,NA,600,0,NA,1,Female,25,3,2,"Some College, University, Technical School or Further Education","Less than 15,000",Stay-at-Home Parent,Rent,Region 2: Midwest,African American / Black,No
-1.212989604,6,4,2,2,0,1,0,1,0,1,0,27,1,0,0,0,0,0,1,1,33,1,2,1,5,1,2011,NA,3,1063,0,NA,2000,0,NA,1,Male,27,4,2,Secondary (high school) Education,"15,000 to 24,999",Full-time (30 or more hours per week),Rent,Region 1: Northeast,Other,Yes
0.656077935,14,7,2,3,0,1,0,1,0,1,1,23,1,0,0,1,0,0,0,1,3,4,3,1,2,3,2016,0,2,NA,1,1,NA,1,1,1,Female,24,5 or more,2,Secondary (high school) Education,"Less than 15,000",Stay-at-Home Parent,Live with family member(s) in their residence,Region 4: West,"Native American, Inuit or Aleut",Yes
2.401964438,27,4,1,1,1,1,0,1,1,1,1,34,1,0,1,0,0,0,0,1,33,1,2,1,1,4,2017,1,4,1509,0,NA,1000,0,NA,1,Male,34,3,5 or more,"Some College, University, Technical School or Further Education","50,000 to 74,999",Retired,Rent,Region 1: Northeast,African American / Black,Yes
1.886654008,21,9,7,1,0,1,0,1,0,1,1,32,1,0,0,0,0,0,1,1,5,4,2,1,4,2,2015,1,5,NA,1,5,NA,1,1,1,Female,32,NA,5 or more,Secondary (high school) Education,"Less than 15,000",Homemaker,Rent,Region 4: West,Other,Yes
-0.121493301,6,5,1,2,0,1,0,1,0,1,1,23,2,1,0,0,0,0,0,3,14,2,2,1,2,4,2011,NA,4,825,0,NA,1800,0,NA,1,Female,22,3,2,"Doctoral or Professional Degree (PhD, Ed.D, JD, DVM, DO, MD, DDS, or similar)","25,000 to 49,999",Full-time Student,Own,Region 2: Midwest,African American / Black,No
1.756259837,21,3,1,1,0,1,0,1,0,1,1,37,2,0,1,0,0,0,0,2,39,1,2,1,7,2,2016,1,5,2200,0,NA,NA,1,1,1,Female,37,NA,1,Bachelor's Degree,"Less than 15,000",Unemployed,Rent,Region 1: Northeast,NA,No
-1.01558289,3,4,1,0,0,1,0,1,0,0,1,47,1,0,0,0,0,0,1,1,33,1,2,1,5,3,2003,NA,1,NA,1,7,NA,1,1,1,Female,47,5 or more,4,Incomplete Secondary (high school) Education,"Less than 15,000",Stay-at-Home Parent,Rent,Region 1: Northeast,Other,Yes
1.886654008,21,6,3,1,0,1,0,1,0,1,1,18,1,0,0,0,0,0,1,1,5,4,2,1,6,1,2010,NA,3,4500,0,NA,8000,0,NA,1,Female,18,NA,Prefer not to state,Incomplete Secondary (high school) Education,"Less than 15,000",Full-time Student,Rent,Region 4: West,Other,Yes
-0.825116057,1,5,1,2,0,1,0,1,0,1,1,43,2,0,1,0,0,0,0,2,38,4,1,2,2,4,2008,NA,4,0,0,NA,0,0,NA,1,Female,43,5 or more,1,"Doctoral or Professional Degree (PhD, Ed.D, JD, DVM, DO, MD, DDS, or similar)","200,000 to 249,999",Full-time (30 or more hours per week),Own,Region 4: West,Other,No
1.624811786,20,5,2,1,0,1,0,1,0,1,1,19,1,0,0,0,0,0,1,1,32,4,2,1,2,3,2015,0,2,500,0,NA,NA,1,1,1,Female,19,NA,2,Incomplete Secondary (high school) Education,"Less than 15,000",Full-time Student,Rent,Region 4: West,Other,Yes
0.801368055,16,2,1,0,0,1,0,1,0,0,1,48,2,0,1,0,0,0,0,2,7,1,2,1,2,0,2000,NA,1,NA,1,1,NA,1,1,1,Female,49,2,1,Incomplete Secondary (high school) Education,"25,000 to 49,999",Full-time (30 or more hours per week),Rent,Region 1: Northeast,African American / Black,No
0.201003786,9,5,1,0,0,1,0,1,0,0,1,36,1,1,0,0,0,0,0,1,31,1,1,2,2,3,2015,1,2,1300,0,NA,550,0,NA,1,Female,36,5 or more,3,Secondary (high school) Education,"50,000 to 74,999",Homemaker,Own,Region 1: Northeast,Caucasian / White,Yes
1.357876406,20,3,2,0,0,1,0,1,0,0,1,30,2,0,1,0,0,0,0,2,33,1,2,1,7,1,2013,NA,1,1105,0,NA,45,0,NA,1,Female,30,3,2,Master's Degree,"50,000 to 74,999",Full-time (30 or more hours per week),Rent,Region 1: Northeast,African American / Black,No
1.221937109,19,8,2,4,0,1,0,1,0,1,1,22,1,1,0,0,0,0,0,1,31,1,2,1,3,3,2014,2,2,2000,0,NA,NA,1,1,1,Female,22,NA,3,Vocational or Technical Degree,"Less than 15,000",Full-time Student,Live with family member(s) in their residence,Region 1: Northeast,Other,Yes
1.624811786,21,3,1,0,0,1,0,1,0,0,1,43,1,1,0,0,0,0,0,1,5,4,2,1,4,3,1987,NA,2,12000,0,NA,10000,0,NA,1,Female,43,NA,1,Secondary (high school) Education,"Less than 15,000",Full-time (30 or more hours per week),Rent,Region 4: West,Caucasian / White,Yes
-0.121493301,7,3,1,0,0,1,0,1,0,0,1,45,2,0,1,0,0,0,0,2,33,1,2,1,6,2,2005,NA,3,15000,0,NA,950,0,NA,1,Female,45,4,3,Secondary (high school) Education,"15,000 to 24,999",Part-time,Rent,Region 1: Northeast,African American / Black,No
1.221937109,17,6,3,2,0,1,0,1,0,1,1,26,1,1,0,0,0,0,0,1,5,4,2,1,5,3,2012,NA,5,22,0,NA,22,0,NA,1,Female,26,4,2,Secondary (high school) Education,"Less than 15,000",Stay-at-Home Parent,Rent,Region 4: West,Other,Yes
0.201002955,14,4,1,1,0,1,0,1,0,1,1,56,1,1,0,0,0,0,0,1,33,1,2,1,6,4,2005,NA,2,585,0,NA,12000,0,NA,1,Female,57,4,2,Incomplete Secondary (high school) Education,"Less than 15,000",Homemaker,Rent,Region 1: Northeast,Caucasian / White,Yes
0.356195034,9,3,1,0,1,1,0,1,1,0,1,74,1,1,0,0,0,0,0,1,33,1,2,1,4,2,1998,NA,5,1800,0,NA,NA,1,1,1,Female,74,NA,1,Incomplete Secondary (high school) Education,"Less than 15,000",Retired,Rent,Region 1: Northeast,Caucasian / White,Yes
-0.825116057,4,3,1,1,0,1,0,1,0,1,1,27,1,1,0,0,0,0,0,1,7,1,2,1,2,2,2012,NA,5,1200,0,NA,NA,1,1,1,Female,27,NA,1,"Some College, University, Technical School or Further Education","15,000 to 24,999",Full-time Student,Live with family member(s) in their residence,Region 1: Northeast,Caucasian / White,Yes
-0.462501041,5,6,2,0,0,1,0,1,0,0,1,34,1,1,0,0,0,0,0,1,39,1,2,1,3,3,2012,NA,5,975,0,NA,3000,0,NA,1,Female,34,5 or more,4,Secondary (high school) Education,"25,000 to 49,999",Stay-at-Home Parent,Rent,Region 1: Northeast,Other,Yes
1.492091633,18,5,3,0,0,1,0,1,0,0,1,35,1,0,0,0,0,0,1,1,14,2,1,2,2,3,1998,NA,2,1400,0,NA,9300,0,NA,1,Male,35,NA,3,Bachelor's Degree,"100,000 to 149,999",Full-time (30 or more hours per week),Own,Region 2: Midwest,Other,Yes
0.041887645,12,8,2,2,0,1,0,1,0,1,1,18,2,0,1,0,0,0,0,2,23,2,2,1,1,4,2015,0,3,7500,0,NA,800,0,NA,1,Female,18,NA,2,Incomplete Secondary (high school) Education,"50,000 to 74,999",Retired,Rent,Region 2: Midwest,African American / Black,No
2.27365187,25,3,1,0,0,1,0,1,0,0,1,48,2,0,1,0,0,0,0,2,23,2,1,2,2,3,2016,1,3,400,0,NA,409,0,NA,1,Male,26,3,2,Secondary (high school) Education,"Less than 15,000",Part-time,Own,Region 2: Midwest,African American / Black,No
0.656077935,12,5,2,0,0,1,0,1,0,0,1,31,1,0,0,0,1,0,0,1,5,4,1,2,2,4,2015,1,4,2800,0,NA,10000,0,NA,1,Male,33,5 or more,3,Bachelor's Degree,"150,000 to 199,999",Full-time (30 or more hours per week),Own,Region 4: West,Asian / Asian American,Yes
-0.462501041,6,5,2,0,0,1,0,1,0,0,1,47,1,0,0,0,0,1,0,1,33,1,2,1,4,3,2014,0,1,900,0,NA,10000,0,NA,1,Female,47,5 or more,3,"Some College, University, Technical School or Further Education","25,000 to 49,999",Homemaker,Rent,Region 1: Northeast,Caucasian / White,Yes
1.886654008,22,2,1,0,0,1,0,1,0,0,1,19,2,0,1,0,0,0,0,2,26,2,2,1,2,2,2018,2,4,7548,0,NA,10000,0,NA,1,Female,19,NA,1,Incomplete Secondary (high school) Education,"Less than 15,000",Unemployed,Live with family member(s) in their residence,Region 2: Midwest,African American / Black,No
0.201002955,11,4,1,0,0,1,0,1,0,0,1,39,1,1,0,0,0,0,0,1,33,1,2,1,5,2,2016,1,2,625,0,NA,14000,0,NA,1,Female,42,4,2,Secondary (high school) Education,"15,000 to 24,999",Stay-at-Home Parent,Rent,Region 1: Northeast,Caucasian / White,Yes
0.801368055,16,5,2,0,0,1,0,1,0,0,1,37,2,1,1,0,0,0,0,2,33,1,1,2,2,3,2003,NA,1,500,0,NA,24,0,NA,1,Female,37,NA,3,Vocational or Technical Degree,"15,000 to 24,999",Stay-at-Home Parent,Own,Region 1: Northeast,African American / Black,No
0.507784187,14,3,1,1,0,1,0,1,0,1,1,46,2,0,1,0,0,0,0,2,23,2,2,1,2,3,2018,2,2,900,0,NA,1700,0,NA,1,Female,46,NA,1,Vocational or Technical Degree,"15,000 to 24,999",Part-time,Rent,Region 2: Midwest,African American / Black,No
1.886654008,21,5,1,1,1,1,0,1,1,1,1,42,1,0,0,0,0,0,1,1,5,4,2,1,2,3,2014,0,2,1000,0,NA,22000,0,NA,1,Male,42,NA,2,Associate's Degree,"15,000 to 24,999",Part-time Student (working LESS than 30 hours per week),Rent,Region 4: West,DO NOT USE,Yes
3.048227172,28,7,1,1,0,1,0,1,0,1,1,33,2,0,1,0,0,0,0,2,23,2,2,1,2,4,2017,3,5,1500,0,NA,18492,0,NA,1,Female,33,NA,4,Vocational or Technical Degree,"Less than 15,000",Disabled,Rent,Region 2: Midwest,African American / Black,No
-0.121493301,9,5,1,3,0,1,0,1,0,1,1,22,1,1,0,0,0,0,0,1,5,4,2,1,5,2,2016,1,5,1450,0,NA,NA,1,1,1,Female,22,5 or more,1,Secondary (high school) Education,"Less than 15,000",Stay-at-Home Parent,Rent,Region 4: West,NA,Yes
2.016209069,23,5,1,0,0,1,0,1,0,0,1,18,1,1,0,0,0,0,0,1,5,4,1,2,2,5,2018,5,4,10000,0,NA,16,0,NA,1,Male,22,1,3,Incomplete Secondary (high school) Education,"15,000 to 24,999",Part-time,Rent,Region 4: West,Caucasian / White,Yes
1.756259837,20,5,2,2,0,1,0,1,0,1,1,49,1,0,0,0,0,0,1,1,39,1,2,1,3,2,2018,2,5,NA,1,3,15000,0,NA,1,Female,49,5 or more,2,Associate's Degree,"Less than 15,000",Disabled,Rent,Region 1: Northeast,DO NOT USE,Yes
2.787868281,30,5,2,1,0,1,0,1,0,1,1,19,1,1,1,0,0,0,0,1,33,1,1,2,2,4,2014,3,4,10000,0,NA,1000,0,NA,1,Female,19,2,2,Incomplete Secondary (high school) Education,"Less than 15,000",Full-time Student,Live with family member(s) in their residence,Region 3: South,African American / Black,No
1.756259837,24,7,2,1,0,1,0,1,0,1,1,49,2,1,0,0,0,0,0,3,50,2,1,2,1,3,2016,2,2,2000,0,NA,3500,0,NA,1,Female,49,5 or more,4,Associate's Degree,"25,000 to 49,999",Full-time (30 or more hours per week),Rent,Region 2: Midwest,African American / Black,No
1.084037465,13,5,1,1,0,1,0,1,0,1,1,19,1,0,0,0,0,0,1,1,5,4,2,1,2,3,2017,2,5,NA,1,6,NA,1,1,1,Female,19,5 or more,2,Prefer not to answer,"Less than 15,000",None of the above,Live with family member(s) in their residence,Region 4: West,Other,Yes
0.507784187,13,6,1,0,0,1,0,1,0,0,1,36,1,1,0,0,0,0,0,1,36,2,2,1,4,2,2013,NA,2,100,0,NA,10000,0,NA,1,Female,36,NA,4,Secondary (high school) Education,"Less than 15,000",Disabled,Rent,Region 2: Midwest,Caucasian / White,Yes
1.084037465,17,2,1,0,0,1,0,1,0,0,1,29,2,1,0,0,0,0,0,3,36,2,2,1,2,3,2013,NA,5,1300,0,NA,5400,0,NA,1,Female,23,4,3,Incomplete Secondary (high school) Education,"Less than 15,000",Full-time (30 or more hours per week),Rent,Region 2: Midwest,African American / Black,No
-0.289497185,9,3,1,0,0,1,0,1,0,0,1,43,2,1,0,0,0,0,0,3,5,4,1,2,3,3,2014,1,2,3600,0,NA,17000,0,NA,1,Female,43,3,1,Master's Degree,"200,000 to 249,999",Full-time (30 or more hours per week),Own,Region 4: West,Caucasian / White,Yes
1.886654008,21,2,1,0,0,1,0,1,0,0,1,52,2,0,1,0,0,0,0,2,14,2,2,1,6,3,2018,1,5,500,0,NA,NA,1,1,1,Female,52,NA,1,Vocational or Technical Degree,"Less than 15,000",Part-time,Rent,Region 2: Midwest,African American / Black,No
0.041887651,7,6,3,0,0,1,0,1,0,0,1,38,2,0,1,0,0,0,0,2,31,1,2,1,3,4,2013,NA,1,1800,0,NA,2100,0,NA,1,Female,38,NA,4,Bachelor's Degree,"25,000 to 49,999",Full-time (30 or more hours per week),Rent,Region 1: Northeast,African American / Black,No
-0.64090161,2,7,3,1,0,1,0,1,0,1,1,25,2,0,1,0,0,0,0,2,5,4,2,1,7,3,2018,3,5,NA,1,4,NA,1,1,1,Male,25,NA,5 or more,NA,"Less than 15,000",Full-time (30 or more hours per week),Rent,Region 4: West,African American / Black,No
1.624811786,21,10,2,4,2,1,0,1,1,1,1,23,1,0,0,1,0,0,0,1,5,4,2,1,1,4,2016,1,4,500,0,NA,5000,0,NA,1,Female,23,NA,2,Incomplete Secondary (high school) Education,"Less than 15,000",None of the above,Live with family member(s) in their residence,Region 4: West,"Native American, Inuit or Aleut",Yes
1.624811786,19,4,1,0,0,1,0,1,0,0,1,36,1,1,0,0,0,0,0,1,5,4,1,2,2,3,2005,NA,3,900,0,NA,NA,1,1,1,Female,36,4,2,Secondary (high school) Education,"Less than 15,000",Homemaker,Own,Region 4: West,Prefer not to answer,Yes
0.356195034,14,2,1,0,0,1,0,1,0,0,1,41,2,0,1,0,0,0,0,2,39,1,2,1,4,2,2016,2,2,725,0,NA,13000,0,NA,1,Female,41,NA,1,Secondary (high school) Education,"15,000 to 24,999",Full-time (30 or more hours per week),Rent,Region 1: Northeast,African American / Black,No
0.801368055,15,2,1,0,0,1,0,1,0,0,1,35,1,0,0,0,0,1,0,1,31,1,2,1,5,2,2018,1,5,1700,0,NA,700,0,NA,1,Female,35,2,1,Vocational or Technical Degree,"15,000 to 24,999",Part-time,Rent,Region 1: Northeast,Other,Yes
-0.121493301,11,2,1,0,0,1,0,1,0,0,1,45,1,0,0,0,0,0,1,1,31,1,2,1,8,3,2008,NA,5,NA,1,6,1978,0,NA,1,Female,45,2,1,Vocational or Technical Degree,"15,000 to 24,999",Part-time,Rent,Region 1: Northeast,Prefer not to answer,Yes
0.801368055,14,6,2,0,0,1,0,1,0,0,1,18,1,0,0,0,0,0,1,1,6,4,1,2,2,9,2006,NA,5,NA,1,7,NA,1,1,1,Female,28,NA,4,Incomplete Secondary (high school) Education,"Less than 15,000",Full-time (30 or more hours per week),Rent,Region 4: West,Other,Yes
-0.289497185,7,5,1,1,0,1,0,1,0,1,1,39,1,1,0,0,0,0,0,1,33,1,2,1,4,2,2016,1,1,1050,0,NA,1400,0,NA,1,Female,39,NA,2,NA,"Less than 15,000",Homemaker,Rent,Region 1: Northeast,Caucasian / White,Yes
-0.289497185,6,5,1,2,0,1,0,1,0,1,1,18,1,0,0,1,0,0,0,1,5,4,2,1,2,5,2010,NA,2,10000,0,NA,NA,1,1,1,Female,18,NA,2,Incomplete Secondary (high school) Education,"15,000 to 24,999",Full-time Student,Live with family member(s) in their residence,Region 4: West,Other,Yes
2.787868281,31,5,2,1,0,1,0,1,0,1,1,35,1,1,0,0,0,0,0,1,5,4,2,1,4,0,2018,2,1,800,0,NA,15000,0,NA,1,Female,35,NA,3,"Some College, University, Technical School or Further Education","Less than 15,000",Unemployed,Rent,Region 4: West,Caucasian / White,Yes
-0.462501041,3,5,1,2,0,1,0,1,0,1,1,41,1,0,0,0,0,0,1,1,32,4,2,1,2,4,2017,3,5,1400,0,NA,6000,0,NA,1,Female,41,NA,1,Incomplete Secondary (high school) Education,"Less than 15,000",Disabled,Rent,Region 4: West,Other,Yes
-0.462501041,7,2,1,0,0,1,0,1,0,0,1,20,2,0,1,0,0,0,0,2,36,2,2,1,1,2,2018,1,4,1000,0,NA,12000,0,NA,1,Female,29,NA,1,Secondary (high school) Education,"Less than 15,000",Full-time (30 or more hours per week),Rent,Region 2: Midwest,African American / Black,No
-0.64090161,3,2,1,1,0,1,0,1,0,1,0,49,2,0,1,0,0,0,0,2,11,3,1,2,2,5,2009,NA,4,15000,0,NA,95000,0,NA,3,Female,49,2,1,Master's Degree,"100,000 to 149,999",Full-time (30 or more hours per week),Own,Region 3: South,African American / Black,No
-0.462501041,2,3,0,2,0,0,1,0,0,1,1,43,2,0,1,0,0,0,0,2,23,2,1,2,2,4,2006,NA,4,2000,0,NA,56000,0,NA,3,Female,44,NA,1,Master's Degree,"50,000 to 74,999",Full-time (30 or more hours per week),Own,Region 2: Midwest,African American / Black,No
